year,school_id,cipcode,major_number,total,instnm
2021,215062,27.0101,1,24,University of Pennsylvania
2021,215062,27.0101,2,11,University of Pennsylvania
2021,215062,27.0501,1,31,University of Pennsylvania
2021,215062,27.0501,2,31,University of Pennsylvania
2021,215062,30.2001,1,48,University of Pennsylvania
2021,215062,30.2501,1,65,University of Pennsylvania
2021,215062,30.2501,2,7,University of Pennsylvania
2021,215062,38.0101,1,19,University of Pennsylvania
2021,215062,38.0101,2,12,University of Pennsylvania
2021,215062,38.0102,1,4,University of Pennsylvania
2021,215062,38.0199,1,163,University of Pennsylvania
2021,215062,38.0199,2,1,University of Pennsylvania
2021,215062,38.0201,1,3,University of Pennsylvania
2021,215062,38.0206,1,1,University of Pennsylvania
2021,215062,40.0501,1,13,University of Pennsylvania
2021,215062,40.0501,2,2,University of Pennsylvania
2021,215062,40.0601,1,14,University of Pennsylvania
2021,215062,40.0601,2,3,University of Pennsylvania
2021,215062,40.0801,1,40,University of Pennsylvania
2021,215062,40.0801,2,8,University of Pennsylvania
2021,215062,42.0101,1,0,University of Pennsylvania
2021,215062,42.2799,1,66,University of Pennsylvania
2021,215062,42.2799,2,11,University of Pennsylvania
2021,215062,44.0501,1,11,University of Pennsylvania
2021,215062,44.0501,2,16,University of Pennsylvania
2021,215062,45.0101,1,1,University of Pennsylvania
2021,215062,45.0201,1,19,University of Pennsylvania
2021,215062,45.0201,2,5,University of Pennsylvania
2021,215062,45.0401,1,28,University of Pennsylvania
2021,215062,45.0401,2,3,University of Pennsylvania
2021,215062,45.0601,1,23,University of Pennsylvania
2021,215062,45.0601,2,2,University of Pennsylvania
2021,215062,45.0603,1,159,University of Pennsylvania
2021,215062,45.0603,2,38,University of Pennsylvania
2021,215062,45.0901,1,43,University of Pennsylvania
2021,215062,45.0901,2,1,University of Pennsylvania
2021,215062,45.1001,1,121,University of Pennsylvania
2021,215062,45.1001,2,18,University of Pennsylvania
2021,215062,45.1101,1,20,University of Pennsylvania
2021,215062,45.1101,2,3,University of Pennsylvania
2021,215062,45.1201,1,27,University of Pennsylvania
2021,215062,45.1201,2,5,University of Pennsylvania
2021,215062,45.9999,1,3,University of Pennsylvania
2021,215062,50.0101,1,12,University of Pennsylvania
2021,215062,50.0101,2,1,University of Pennsylvania
2021,215062,50.0401,1,4,University of Pennsylvania
2021,215062,50.0401,2,1,University of Pennsylvania
2021,215062,50.0501,1,3,University of Pennsylvania
2021,215062,50.0501,2,2,University of Pennsylvania
2021,215062,50.0601,1,20,University of Pennsylvania
2021,215062,50.0601,2,8,University of Pennsylvania
2021,215062,50.0702,1,16,University of Pennsylvania
2021,215062,50.0702,2,2,University of Pennsylvania
2021,215062,50.0703,1,7,University of Pennsylvania
2021,215062,50.0703,2,2,University of Pennsylvania
2021,215062,50.0901,1,3,University of Pennsylvania
2021,215062,51.0701,1,21,University of Pennsylvania
2021,215062,51.0701,2,8,University of Pennsylvania
2021,215062,51.1504,1,78,University of Pennsylvania
2021,215062,51.1504,2,2,University of Pennsylvania
2021,215062,51.3801,1,181,University of Pennsylvania
2021,215062,51.3899,1,0,University of Pennsylvania
2021,215062,51.3899,2,8,University of Pennsylvania
2021,215062,52.0101,1,10,University of Pennsylvania
2021,215062,52.0101,2,20,University of Pennsylvania
2021,215062,52.0201,1,78,University of Pennsylvania
2021,215062,52.0201,2,71,University of Pennsylvania
2021,215062,52.0205,1,0,University of Pennsylvania
2021,215062,52.0208,1,0,University of Pennsylvania
2021,215062,52.0209,1,0,University of Pennsylvania
2021,215062,52.0301,1,3,University of Pennsylvania
2021,215062,52.0301,2,16,University of Pennsylvania
2021,215062,52.0801,1,304,University of Pennsylvania
2021,215062,52.0801,2,49,University of Pennsylvania
2021,215062,52.1003,1,2,University of Pennsylvania
2021,215062,52.1101,1,0,University of Pennsylvania
2021,215062,52.1301,1,61,University of Pennsylvania
2021,215062,52.1301,2,76,University of Pennsylvania
2021,215062,52.1304,1,4,University of Pennsylvania
2021,215062,52.1399,1,36,University of Pennsylvania
2021,215062,52.1399,2,31,University of Pennsylvania
2021,215062,52.1401,1,49,University of Pennsylvania
2021,215062,52.1401,2,23,University of Pennsylvania
2021,215062,52.1501,1,13,University of Pennsylvania
2021,215062,52.1501,2,18,University of Pennsylvania
2021,215062,52.1701,1,0,University of Pennsylvania
2021,215062,52.1803,1,0,University of Pennsylvania
2021,215062,52.1803,2,2,University of Pennsylvania
2021,215062,54.0101,1,29,University of Pennsylvania
2021,215062,54.0101,2,9,University of Pennsylvania
2021,215062,54.0104,1,14,University of Pennsylvania
2021,215062,54.0199,1,0,University of Pennsylvania
2021,215062,54.0199,2,1,University of Pennsylvania
2021,217156,03.0103,1,14,Brown University
2021,217156,03.0103,2,5,Brown University
2021,217156,03.0104,1,13,Brown University
2021,217156,04.0201,1,8,Brown University
2021,217156,05.0101,1,6,Brown University
2021,217156,05.0101,2,3,Brown University
2021,217156,05.0102,1,10,Brown University
2021,217156,05.0102,2,3,Brown University
2021,217156,05.0104,1,3,Brown University
2021,217156,05.0104,2,10,Brown University
2021,217156,05.0108,1,5,Brown University
2021,217156,05.0108,2,3,Brown University
2021,217156,05.0112,1,0,Brown University
2021,217156,05.0118,1,3,Brown University
2021,217156,05.0118,2,3,Brown University
2021,217156,05.0124,1,2,Brown University
2021,217156,05.0124,2,4,Brown University
2021,217156,05.0125,1,1,Brown University
2021,217156,05.0125,2,2,Brown University
2021,217156,05.0126,1,0,Brown University
2021,217156,05.0126,2,2,Brown University
2021,217156,05.0134,1,3,Brown University
2021,217156,05.0134,2,11,Brown University
2021,217156,05.0200,1,6,Brown University
2021,217156,05.0200,2,3,Brown University
2021,217156,05.0201,1,0,Brown University
2021,217156,05.0203,1,0,Brown University
2021,217156,05.0207,1,0,Brown University
2021,217156,09.0102,1,16,Brown University
2021,217156,09.0102,2,16,Brown University
2021,217156,11.0101,1,38,Brown University
2021,217156,11.0101,2,2,Brown University
2021,217156,11.0701,1,182,Brown University
2021,217156,11.0701,2,31,Brown University
2021,217156,13.0101,1,22,Brown University
2021,217156,13.0101,2,8,Brown University
2021,217156,14.0101,1,67,Brown University
2021,217156,14.0101,2,3,Brown University
2021,217156,14.0501,1,20,Brown University
2021,217156,14.1201,1,2,Brown University
2021,217156,16.0102,1,5,Brown University
2021,217156,16.0102,2,2,Brown University
2021,217156,16.0104,1,12,Brown University
2021,217156,16.0104,2,2,Brown University
2021,217156,16.0702,1,0,Brown University
2021,217156,16.0901,1,0,Brown University
2021,217156,16.0904,1,1,Brown University
2021,217156,16.0905,1,5,Brown University
2021,217156,16.0905,2,3,Brown University
2021,217156,16.0908,1,0,Brown University
2021,217156,16.1200,1,10,Brown University
2021,217156,16.1200,2,4,Brown University
2021,217156,16.1202,1,0,Brown University
2021,217156,16.1203,1,0,Brown University
2021,217156,23.0101,1,43,Brown University
2021,217156,23.0101,2,21,Brown University
2021,217156,23.1302,1,25,Brown University
2021,217156,23.1302,2,9,Brown University
2021,217156,26.0101,1,101,Brown University
2021,217156,26.0101,2,15,Brown University
2021,217156,26.0202,1,29,Brown University
2021,217156,26.0203,1,1,Brown University
2021,217156,26.1104,1,15,Brown University
2021,217156,26.1302,1,0,Brown University
2021,217156,26.1310,1,0,Brown University
2021,217156,26.1501,1,50,Brown University
2021,217156,26.1501,2,3,Brown University
2021,217156,27.0101,1,13,Brown University
2021,217156,27.0101,2,3,Brown University
2021,217156,27.0301,1,112,Brown University
2021,217156,27.0301,2,7,Brown University
2021,217156,27.0303,1,12,Brown University
2021,217156,27.0501,1,2,Brown University
2021,217156,30.0000,1,13,Brown University
2021,217156,30.0000,2,3,Brown University
2021,217156,30.1301,1,2,Brown University
2021,217156,30.1501,1,12,Brown University
2021,217156,30.1501,2,1,Brown University
2021,217156,30.1701,1,16,Brown University
2021,217156,30.1701,2,2,Brown University
2021,217156,30.2201,1,0,Brown University
2021,217156,30.2202,1,1,Brown University
2021,217156,30.2501,1,7,Brown University
2021,217156,30.2502,1,5,Brown University
2021,217156,30.2502,2,3,Brown University
2021,217156,30.2701,1,36,Brown University
2021,217156,30.2701,2,3,Brown University
2021,217156,30.9999,1,1,Brown University
2021,217156,30.9999,2,1,Brown University
2021,217156,38.0101,1,11,Brown University
2021,217156,38.0101,2,5,Brown University
2021,217156,38.0201,1,9,Brown University
2021,217156,38.0201,2,3,Brown University
2021,217156,38.0206,1,2,Brown University
2021,217156,40.0201,1,0,Brown University
2021,217156,40.0501,1,13,Brown University
2021,217156,40.0508,1,1,Brown University
2021,217156,40.0601,1,12,Brown University
2021,217156,40.0602,1,3,Brown University
2021,217156,40.0603,1,2,Brown University
2021,217156,40.0603,2,2,Brown University
2021,217156,40.0801,1,23,Brown University
2021,217156,40.0801,2,1,Brown University
2021,217156,40.0810,1,0,Brown University
2021,217156,42.0101,1,0,Brown University
2021,217156,42.2701,1,20,Brown University
2021,217156,42.2701,2,3,Brown University
2021,217156,42.2704,1,39,Brown University
2021,217156,42.2704,2,9,Brown University
2021,217156,44.0501,1,45,Brown University
2021,217156,44.0501,2,23,Brown University
2021,217156,45.0102,1,0,Brown University
2021,217156,45.0201,1,10,Brown University
2021,217156,45.0201,2,9,Brown University
2021,217156,45.0301,1,1,Brown University
2021,217156,45.0301,2,2,Brown University
2021,217156,45.0601,1,0,Brown University
2021,217156,45.0603,1,121,Brown University
2021,217156,45.0603,2,56,Brown University
2021,217156,45.0604,1,5,Brown University
2021,217156,45.0604,2,2,Brown University
2021,217156,45.0901,1,33,Brown University
2021,217156,45.0901,2,6,Brown University
2021,217156,45.1001,1,63,Brown University
2021,217156,45.1001,2,15,Brown University
2021,217156,45.1101,1,7,Brown University
2021,217156,45.1101,2,4,Brown University
2021,217156,45.1201,1,10,Brown University
2021,217156,45.1201,2,8,Brown University
2021,217156,45.9999,1,1,Brown University
2021,217156,45.9999,2,3,Brown University
2021,217156,50.0501,1,12,Brown University
2021,217156,50.0501,2,7,Brown University
2021,217156,50.0701,1,15,Brown University
2021,217156,50.0701,2,7,Brown University
2021,217156,50.0703,1,8,Brown University
2021,217156,50.0703,2,8,Brown University
2021,217156,50.0901,1,12,Brown University
2021,217156,50.0901,2,14,Brown University
2021,217156,50.0913,1,0,Brown University
2021,217156,51.2201,1,43,Brown University
2021,217156,51.2201,2,15,Brown University
2021,217156,51.2208,1,0,Brown University
2021,217156,51.3201,1,0,Brown University
2021,217156,52.0601,1,0,Brown University
2021,217156,52.0701,1,49,Brown University
2021,217156,52.0701,2,6,Brown University
2021,217156,54.0101,1,43,Brown University
2021,217156,54.0101,2,25,Brown University
2021,243744,05.0102,1,6,Stanford University
2021,243744,05.0104,1,5,Stanford University
2021,243744,05.0199,1,0,Stanford University
2021,243744,05.0199,2,1,Stanford University
2021,243744,05.0201,1,10,Stanford University
2021,243744,05.0202,1,1,Stanford University
2021,243744,05.0203,1,0,Stanford University
2021,243744,05.0206,1,1,Stanford University
2021,243744,05.0299,1,17,Stanford University
2021,243744,05.0299,2,2,Stanford University
2021,243744,09.0199,1,17,Stanford University
2021,243744,09.0199,2,1,Stanford University
2021,243744,11.0701,1,260,Stanford University
2021,243744,14.0201,1,5,Stanford University
2021,243744,14.0501,1,24,Stanford University
2021,243744,14.0701,1,24,Stanford University
2021,243744,14.0801,1,7,Stanford University
2021,243744,14.1001,1,31,Stanford University
2021,243744,14.1401,1,8,Stanford University
2021,243744,14.1801,1,6,Stanford University
2021,243744,14.1901,1,49,Stanford University
2021,243744,14.9999,1,85,Stanford University
2021,243744,14.9999,2,1,Stanford University
2021,243744,15.1501,1,67,Stanford University
2021,243744,16.0102,1,2,Stanford University
2021,243744,16.0102,2,1,Stanford University
2021,243744,16.0104,1,10,Stanford University
2021,243744,16.0104,2,1,Stanford University
2021,243744,16.0301,1,0,Stanford University
2021,243744,16.0302,1,0,Stanford University
2021,243744,16.0402,1,1,Stanford University
2021,243744,16.0402,2,1,Stanford University
2021,243744,16.0501,1,1,Stanford University
2021,243744,16.0901,1,4,Stanford University
2021,243744,16.0902,1,1,Stanford University
2021,243744,16.0905,1,1,Stanford University
2021,243744,16.0905,2,2,Stanford University
2021,243744,16.1200,1,8,Stanford University
2021,243744,16.1200,2,1,Stanford University
2021,243744,23.0101,1,37,Stanford University
2021,243744,23.0101,2,1,Stanford University
2021,243744,26.0101,1,61,Stanford University
2021,243744,27.0101,1,49,Stanford University
2021,243744,27.0101,2,5,Stanford University
2021,243744,27.0399,1,33,Stanford University
2021,243744,27.0399,2,1,Stanford University
2021,243744,30.1501,1,61,Stanford University
2021,243744,30.1501,2,2,Stanford University
2021,243744,30.2501,1,66,Stanford University
2021,243744,30.2501,2,1,Stanford University
2021,243744,30.2701,1,100,Stanford University
2021,243744,30.2701,2,4,Stanford University
2021,243744,38.0101,1,11,Stanford University
2021,243744,38.0101,2,4,Stanford University
2021,243744,38.0201,1,1,Stanford University
2021,243744,38.9999,1,2,Stanford University
2021,243744,38.9999,2,1,Stanford University
2021,243744,40.0501,1,12,Stanford University
2021,243744,40.0601,1,33,Stanford University
2021,243744,40.0603,1,0,Stanford University
2021,243744,40.0699,1,0,Stanford University
2021,243744,40.0801,1,22,Stanford University
2021,243744,40.0801,2,6,Stanford University
2021,243744,42.0101,1,0,Stanford University
2021,243744,42.2799,1,41,Stanford University
2021,243744,42.2799,2,8,Stanford University
2021,243744,44.0501,1,9,Stanford University
2021,243744,44.0501,2,1,Stanford University
2021,243744,45.0201,1,13,Stanford University
2021,243744,45.0301,1,1,Stanford University
2021,243744,45.0601,1,0,Stanford University
2021,243744,45.0603,1,80,Stanford University
2021,243744,45.0603,2,2,Stanford University
2021,243744,45.0901,1,30,Stanford University
2021,243744,45.0901,2,3,Stanford University
2021,243744,45.1001,1,55,Stanford University
2021,243744,45.1001,2,4,Stanford University
2021,243744,45.1101,1,11,Stanford University
2021,243744,45.1101,2,5,Stanford University
2021,243744,45.1201,1,11,Stanford University
2021,243744,45.1201,2,1,Stanford University
2021,243744,50.0501,1,3,Stanford University
2021,243744,50.0501,2,2,Stanford University
2021,243744,50.0601,1,3,Stanford University
2021,243744,50.0701,1,0,Stanford University
2021,243744,50.0702,1,12,Stanford University
2021,243744,50.0703,1,3,Stanford University
2021,243744,50.0901,1,1,Stanford University
2021,243744,54.0101,1,33,Stanford University
2021,243744,54.0101,2,4,Stanford University
2022,130794,03.0103,1,32,Yale University
2022,130794,03.0103,2,1,Yale University
2022,130794,04.0201,1,7,Yale University
2022,130794,04.0201,2,1,Yale University
2022,130794,04.0301,1,11,Yale University
2022,130794,05.0101,1,1,Yale University
2022,130794,05.0101,2,3,Yale University
2022,130794,05.0102,1,19,Yale University
2022,130794,05.0104,1,5,Yale University
2022,130794,05.0104,2,4,Yale University
2022,130794,05.0107,1,0,Yale University
2022,130794,05.0108,1,3,Yale University
2022,130794,05.0108,2,2,Yale University
2022,130794,05.0199,1,5,Yale University
2022,130794,05.0201,1,3,Yale University
2022,130794,05.0201,2,1,Yale University
2022,130794,05.0207,1,4,Yale University
2022,130794,05.0207,2,2,Yale University
2022,130794,05.0299,1,22,Yale University
2022,130794,05.0299,2,8,Yale University
2022,130794,11.0101,1,99,Yale University
2022,130794,11.0101,2,5,Yale University
2022,130794,11.0199,1,17,Yale University
2022,130794,11.0202,1,9,Yale University
2022,130794,14.0501,1,25,Yale University
2022,130794,14.0701,1,10,Yale University
2022,130794,14.1001,1,5,Yale University
2022,130794,14.1201,1,3,Yale University
2022,130794,14.1301,1,15,Yale University
2022,130794,14.1301,2,1,Yale University
2022,130794,14.1401,1,12,Yale University
2022,130794,14.1901,1,16,Yale University
2022,130794,16.0101,1,4,Yale University
2022,130794,16.0101,2,1,Yale University
2022,130794,16.0102,1,7,Yale University
2022,130794,16.0104,1,7,Yale University
2022,130794,16.0104,2,2,Yale University
2022,130794,16.0900,1,0,Yale University
2022,130794,16.0901,1,1,Yale University
2022,130794,16.0901,2,4,Yale University
2022,130794,16.0902,1,0,Yale University
2022,130794,16.0902,2,1,Yale University
2022,130794,16.0905,1,1,Yale University
2022,130794,16.0905,2,3,Yale University
2022,130794,16.1100,1,0,Yale University
2022,130794,16.1200,1,4,Yale University
2022,130794,16.1200,2,2,Yale University
2022,130794,23.0101,1,42,Yale University
2022,130794,23.0101,2,14,Yale University
2022,130794,24.0101,1,2,Yale University
2022,130794,24.0101,2,2,Yale University
2022,130794,24.0103,1,9,Yale University
2022,130794,24.0103,2,3,Yale University
2022,130794,26.0210,1,31,Yale University
2022,130794,26.0210,2,1,Yale University
2022,130794,26.0406,1,85,Yale University
2022,130794,26.0406,2,4,Yale University
2022,130794,26.1303,1,29,Yale University
2022,130794,26.1303,2,4,Yale University
2022,130794,26.1501,1,31,Yale University
2022,130794,27.0101,1,38,Yale University
2022,130794,27.0101,2,14,Yale University
2022,130794,27.0199,1,4,Yale University
2022,130794,27.0199,2,3,Yale University
2022,130794,27.0301,1,8,Yale University
2022,130794,27.0301,2,4,Yale University
2022,130794,27.0501,1,40,Yale University
2022,130794,27.0501,2,16,Yale University
2022,130794,30.0801,1,10,Yale University
2022,130794,30.0801,2,1,Yale University
2022,130794,30.2501,1,39,Yale University
2022,130794,30.2501,2,3,Yale University
2022,130794,30.9999,1,55,Yale University
2022,130794,30.9999,2,13,Yale University
2022,130794,38.0101,1,23,Yale University
2022,130794,38.0101,2,6,Yale University
2022,130794,38.0201,1,3,Yale University
2022,130794,38.0201,2,2,Yale University
2022,130794,38.0206,1,0,Yale University
2022,130794,40.0101,1,0,Yale University
2022,130794,40.0201,1,2,Yale University
2022,130794,40.0201,2,2,Yale University
2022,130794,40.0202,1,5,Yale University
2022,130794,40.0501,1,22,Yale University
2022,130794,40.0501,2,1,Yale University
2022,130794,40.0601,1,8,Yale University
2022,130794,40.0801,1,29,Yale University
2022,130794,40.0801,2,5,Yale University
2022,130794,40.0899,1,2,Yale University
2022,130794,42.2704,1,66,Yale University
2022,130794,42.2704,2,15,Yale University
2022,130794,45.0201,1,8,Yale University
2022,130794,45.0201,2,7,Yale University
2022,130794,45.0301,1,2,Yale University
2022,130794,45.0301,2,3,Yale University
2022,130794,45.0603,1,162,Yale University
2022,130794,45.0603,2,42,Yale University
2022,130794,45.0901,1,50,Yale University
2022,130794,45.0901,2,6,Yale University
2022,130794,45.1001,1,118,Yale University
2022,130794,45.1001,2,19,Yale University
2022,130794,45.1101,1,19,Yale University
2022,130794,45.1101,2,1,Yale University
2022,130794,50.0501,1,9,Yale University
2022,130794,50.0501,2,4,Yale University
2022,130794,50.0601,1,13,Yale University
2022,130794,50.0601,2,4,Yale University
2022,130794,50.0701,1,17,Yale University
2022,130794,50.0701,2,2,Yale University
2022,130794,50.0703,1,12,Yale University
2022,130794,50.0703,2,8,Yale University
2022,130794,50.0901,1,11,Yale University
2022,130794,54.0101,1,69,Yale University
2022,130794,54.0101,2,25,Yale University
2022,144050,03.0103,1,29,University of Chicago
2022,144050,03.0103,2,5,University of Chicago
2022,144050,05.0101,1,4,University of Chicago
2022,144050,05.0101,2,7,University of Chicago
2022,144050,05.0107,1,5,University of Chicago
2022,144050,05.0107,2,3,University of Chicago
2022,144050,05.0299,1,4,University of Chicago
2022,144050,05.0299,2,7,University of Chicago
2022,144050,09.0702,1,1,University of Chicago
2022,144050,09.0702,2,1,University of Chicago
2022,144050,11.0701,1,110,University of Chicago
2022,144050,11.0701,2,16,University of Chicago
2022,144050,14.0702,1,31,University of Chicago
2022,144050,14.0702,2,6,University of Chicago
2022,144050,16.0102,1,12,University of Chicago
2022,144050,16.0102,2,9,University of Chicago
2022,144050,16.0104,1,5,University of Chicago
2022,144050,16.0104,2,2,University of Chicago
2022,144050,16.0399,1,4,University of Chicago
2022,144050,16.0399,2,7,University of Chicago
2022,144050,16.0400,1,4,University of Chicago
2022,144050,16.0400,2,3,University of Chicago
2022,144050,16.0501,1,0,University of Chicago
2022,144050,16.0501,2,4,University of Chicago
2022,144050,16.0700,1,0,University of Chicago
2022,144050,16.0999,1,3,University of Chicago
2022,144050,16.0999,2,19,University of Chicago
2022,144050,16.1199,1,6,University of Chicago
2022,144050,16.1199,2,3,University of Chicago
2022,144050,16.1200,1,12,University of Chicago
2022,144050,16.1200,2,6,University of Chicago
2022,144050,23.0101,1,38,University of Chicago
2022,144050,23.0101,2,16,University of Chicago
2022,144050,23.1302,1,21,University of Chicago
2022,144050,23.1302,2,16,University of Chicago
2022,144050,24.0101,1,13,University of Chicago
2022,144050,24.0101,2,7,University of Chicago
2022,144050,24.0103,1,0,University of Chicago
2022,144050,26.0101,1,121,University of Chicago
2022,144050,26.0101,2,15,University of Chicago
2022,144050,26.1501,1,66,University of Chicago
2022,144050,26.1501,2,9,University of Chicago
2022,144050,27.0101,1,126,University of Chicago
2022,144050,27.0101,2,43,University of Chicago
2022,144050,27.0501,1,23,University of Chicago
2022,144050,27.0501,2,52,University of Chicago
2022,144050,30.0601,1,2,University of Chicago
2022,144050,30.1301,1,1,University of Chicago
2022,144050,38.0101,1,43,University of Chicago
2022,144050,38.0101,2,34,University of Chicago
2022,144050,38.0206,1,0,University of Chicago
2022,144050,38.0206,2,1,University of Chicago
2022,144050,39.0601,1,3,University of Chicago
2022,144050,39.0601,2,8,University of Chicago
2022,144050,40.0201,1,16,University of Chicago
2022,144050,40.0201,2,8,University of Chicago
2022,144050,40.0501,1,25,University of Chicago
2022,144050,40.0501,2,14,University of Chicago
2022,144050,40.0599,1,17,University of Chicago
2022,144050,40.0599,2,6,University of Chicago
2022,144050,40.0603,1,9,University of Chicago
2022,144050,40.0801,1,50,University of Chicago
2022,144050,40.0801,2,16,University of Chicago
2022,144050,42.2704,1,50,University of Chicago
2022,144050,42.2704,2,55,University of Chicago
2022,144050,42.2803,1,20,University of Chicago
2022,144050,42.2803,2,15,University of Chicago
2022,144050,44.0501,1,75,University of Chicago
2022,144050,44.0501,2,39,University of Chicago
2022,144050,44.0701,1,0,University of Chicago
2022,144050,45.0201,1,25,University of Chicago
2022,144050,45.0201,2,8,University of Chicago
2022,144050,45.0603,1,542,University of Chicago
2022,144050,45.0603,2,92,University of Chicago
2022,144050,45.0701,1,5,University of Chicago
2022,144050,45.0701,2,5,University of Chicago
2022,144050,45.0901,1,7,University of Chicago
2022,144050,45.0901,2,6,University of Chicago
2022,144050,45.1001,1,69,University of Chicago
2022,144050,45.1001,2,40,University of Chicago
2022,144050,45.1101,1,38,University of Chicago
2022,144050,45.1101,2,12,University of Chicago
2022,144050,45.9999,1,19,University of Chicago
2022,144050,45.9999,2,8,University of Chicago
2022,144050,50.0507,1,6,University of Chicago
2022,144050,50.0507,2,5,University of Chicago
2022,144050,50.0601,1,13,University of Chicago
2022,144050,50.0601,2,8,University of Chicago
2022,144050,50.0703,1,9,University of Chicago
2022,144050,50.0703,2,4,University of Chicago
2022,144050,50.0901,1,1,University of Chicago
2022,144050,50.0901,2,7,University of Chicago
2022,144050,50.9999,1,7,University of Chicago
2022,144050,50.9999,2,9,University of Chicago
2022,144050,51.1102,1,0,University of Chicago
2022,144050,54.0101,1,46,University of Chicago
2022,144050,54.0101,2,23,University of Chicago
2022,144050,54.0104,1,10,University of Chicago
2022,166027,03.0103,1,15,Harvard University
2022,166027,05.0104,1,4,Harvard University
2022,166027,05.0104,2,4,Harvard University
2022,166027,05.0105,1,0,Harvard University
2022,166027,05.0108,1,0,Harvard University
2022,166027,05.0108,2,2,Harvard University
2022,166027,05.0110,1,0,Harvard University
2022,166027,05.0112,1,0,Harvard University
2022,166027,05.0112,2,1,Harvard University
2022,166027,05.0119,1,0,Harvard University
2022,166027,05.0201,1,3,Harvard University
2022,166027,05.0201,2,8,Harvard University
2022,166027,05.0207,1,4,Harvard University
2022,166027,05.0207,2,9,Harvard University
2022,166027,05.0208,1,0,Harvard University
2022,166027,05.0209,1,4,Harvard University
2022,166027,05.0209,2,1,Harvard University
2022,166027,05.0299,1,0,Harvard University
2022,166027,11.0701,1,162,Harvard University
2022,166027,11.0701,2,11,Harvard University
2022,166027,11.1003,1,0,Harvard University
2022,166027,13.0101,1,0,Harvard University
2022,166027,14.0501,1,8,Harvard University
2022,166027,14.1001,1,7,Harvard University
2022,166027,14.1301,1,42,Harvard University
2022,166027,14.1301,2,3,Harvard University
2022,166027,14.1901,1,18,Harvard University
2022,166027,16.0102,1,7,Harvard University
2022,166027,16.0102,2,2,Harvard University
2022,166027,16.0104,1,10,Harvard University
2022,166027,16.0104,2,1,Harvard University
2022,166027,16.0201,1,0,Harvard University
2022,166027,16.0301,1,0,Harvard University
2022,166027,16.0302,1,0,Harvard University
2022,166027,16.0303,1,0,Harvard University
2022,166027,16.0400,1,0,Harvard University
2022,166027,16.0400,2,1,Harvard University
2022,166027,16.0402,1,0,Harvard University
2022,166027,16.0407,1,0,Harvard University
2022,166027,16.0408,1,0,Harvard University
2022,166027,16.0501,1,1,Harvard University
2022,166027,16.0501,2,1,Harvard University
2022,166027,16.0502,1,0,Harvard University
2022,166027,16.0506,1,0,Harvard University
2022,166027,16.0599,1,0,Harvard University
2022,166027,16.0701,1,0,Harvard University
2022,166027,16.0900,1,1,Harvard University
2022,166027,16.0900,2,5,Harvard University
2022,166027,16.0901,1,0,Harvard University
2022,166027,16.0902,1,0,Harvard University
2022,166027,16.0904,1,0,Harvard University
2022,166027,16.0905,1,0,Harvard University
2022,166027,16.1101,1,0,Harvard University
2022,166027,16.1102,1,0,Harvard University
2022,166027,16.1200,1,10,Harvard University
2022,166027,16.1200,2,5,Harvard University
2022,166027,16.1203,1,0,Harvard University
2022,166027,16.1299,1,0,Harvard University
2022,166027,16.1301,1,0,Harvard University
2022,166027,16.1402,1,0,Harvard University
2022,166027,16.1407,1,0,Harvard University
2022,166027,16.1501,1,0,Harvard University
2022,166027,23.0101,1,31,Harvard University
2022,166027,23.0101,2,3,Harvard University
2022,166027,24.0101,1,3,Harvard University
2022,166027,24.0103,1,28,Harvard University
2022,166027,26.0101,1,0,Harvard University
2022,166027,26.0202,1,0,Harvard University
2022,166027,26.0404,1,22,Harvard University
2022,166027,26.0406,1,50,Harvard University
2022,166027,26.0406,2,3,Harvard University
2022,166027,26.0599,1,0,Harvard University
2022,166027,26.1303,1,71,Harvard University
2022,166027,26.1303,2,2,Harvard University
2022,166027,26.1501,1,77,Harvard University
2022,166027,26.1503,1,4,Harvard University
2022,166027,26.1503,2,5,Harvard University
2022,166027,27.0101,1,42,Harvard University
2022,166027,27.0101,2,35,Harvard University
2022,166027,27.0301,1,80,Harvard University
2022,166027,27.0501,1,50,Harvard University
2022,166027,27.0501,2,11,Harvard University
2022,166027,29.0202,1,0,Harvard University
2022,166027,30.1301,1,0,Harvard University
2022,166027,30.1701,1,0,Harvard University
2022,166027,30.1801,1,35,Harvard University
2022,166027,30.2601,1,0,Harvard University
2022,166027,30.3301,1,0,Harvard University
2022,166027,38.0101,1,23,Harvard University
2022,166027,38.0101,2,11,Harvard University
2022,166027,38.0201,1,5,Harvard University
2022,166027,38.0201,2,2,Harvard University
2022,166027,38.0205,1,0,Harvard University
2022,166027,39.0601,1,0,Harvard University
2022,166027,40.0202,1,0,Harvard University
2022,166027,40.0203,1,1,Harvard University
2022,166027,40.0299,1,4,Harvard University
2022,166027,40.0501,1,21,Harvard University
2022,166027,40.0508,1,11,Harvard University
2022,166027,40.0508,2,1,Harvard University
2022,166027,40.0599,1,9,Harvard University
2022,166027,40.0601,1,0,Harvard University
2022,166027,40.0801,1,32,Harvard University
2022,166027,40.0801,2,9,Harvard University
2022,166027,42.0101,1,0,Harvard University
2022,166027,42.2701,1,0,Harvard University
2022,166027,42.2704,1,66,Harvard University
2022,166027,45.0101,1,195,Harvard University
2022,166027,45.0201,1,11,Harvard University
2022,166027,45.0201,2,2,Harvard University
2022,166027,45.0301,1,0,Harvard University
